filename,tokens,ner_tags
OpticalInvoice_2024-07-18_18-29-14_19.pdf,67,B-QUANTITY
OpticalInvoice_2024-07-18_18-29-14_19.pdf,Road,B-VENDOR_ADDRESS
OpticalInvoice_2024-07-18_18-29-14_19.pdf,67,B-QUANTITY
OpticalInvoice_2024-07-18_18-29-14_19.pdf,Road,B-VENDOR_ADDRESS
OpticalInvoice_2024-07-18_18-29-14_19.pdf,State:,B-VENDOR_ADDRESS
OpticalInvoice_2024-07-18_18-29-14_19.pdf,State:,B-VENDOR_ADDRESS
OpticalInvoice_2024-07-18_18-29-14_19.pdf,1,B-QUANTITY
OpticalInvoice_2024-07-18_18-29-14_19.pdf,7216,B-QUANTITY
OpticalInvoice_2024-07-18_18-29-14_19.pdf,16,B-QUANTITY
OpticalInvoice_2024-07-18_18-29-14_19.pdf,2,B-QUANTITY
OpticalInvoice_2024-07-18_18-29-14_19.pdf,7289,B-QUANTITY
OpticalInvoice_2024-07-18_18-29-14_19.pdf,19,B-QUANTITY
OpticalInvoice_2024-07-18_18-29-14_19.pdf,7403,B-QUANTITY
OpticalInvoice_2024-07-18_18-29-14_19.pdf,60,B-QUANTITY
OpticalInvoice_2024-07-18_18-29-14_19.pdf,60,B-QUANTITY
OpticalInvoice_2024-07-18_18-29-14_19.pdf,1509320,B-INVOICE_NUMBER
OpticalInvoice_2024-07-18_18-29-14_19.pdf,20,B-QUANTITY
OpticalInvoice_2024-07-18_18-29-14_19.pdf,30,B-QUANTITY
1441-Amit-Singh.pdf,1075,B-QUANTITY
1441-Amit-Singh.pdf,55,B-QUANTITY
1441-Amit-Singh.pdf,Road,B-VENDOR_ADDRESS
1441-Amit-Singh.pdf,560008,B-QUANTITY
1441-Amit-Singh.pdf,1441,B-QUANTITY
1441-Amit-Singh.pdf,02/02/2023,B-INVOICE_DATE
1441-Amit-Singh.pdf,94821,B-QUANTITY
1441-Amit-Singh.pdf,Subtotal,B-SUBTOTAL
1441-Amit-Singh.pdf,AMOUNT,B-AMOUNT
Invoice_2024-06-24_11-25-20_22.pdf,45,B-QUANTITY
Invoice_2024-06-24_11-25-20_22.pdf,400005,B-QUANTITY
Invoice_2024-06-24_11-25-20_22.pdf,specsworldopticians@gmail.com,B-VENDOR_EMAIL
Invoice_2024-06-24_11-25-20_22.pdf,9900232338,B-INVOICE_NUMBER
Invoice_2024-06-24_11-25-20_22.pdf,93,B-QUANTITY
Invoice_2024-06-24_11-25-20_22.pdf,9440438546,B-INVOICE_NUMBER
Invoice_2024-06-24_11-25-20_22.pdf,snehaverma@gmail.com,B-VENDOR_EMAIL
Invoice_2024-06-24_11-25-20_22.pdf,9007,B-QUANTITY
Invoice_2024-06-24_11-25-20_22.pdf,2,B-QUANTITY
Invoice_2024-06-24_11-25-20_22.pdf,9005,B-QUANTITY
Invoice_2024-06-24_11-25-20_22.pdf,2,B-QUANTITY
Invoice_2024-06-24_11-25-20_22.pdf,9008,B-QUANTITY
Invoice_2024-06-24_11-25-20_22.pdf,2,B-QUANTITY
Invoice_2024-06-24_11-25-20_22.pdf,956,B-QUANTITY
Invoice_2024-06-24_11-25-20_22.pdf,09-09-2020,B-INVOICE_DATE
Invoice_2024-06-24_11-25-20_22.pdf,29AADCS3456G1ZR,B-GSTIN
Invoice_2024-06-24_11-25-20_22.pdf,State:,B-VENDOR_ADDRESS
Invoice_2024-06-24_11-25-20_22.pdf,State:,B-VENDOR_ADDRESS
Invoice_2024-06-24_11-25-20_22.pdf,1,B-QUANTITY
Invoice_2024-06-24_11-25-20_22.pdf,2,B-QUANTITY
Invoice_2024-06-24_11-25-20_22.pdf,30,B-QUANTITY
Invoice_2024-06-24_11-25-20_22.pdf,stated,B-VENDOR_ADDRESS
Invoice_2024-06-24_11-25-20_22.pdf,3,B-QUANTITY
Invoice_2024-06-24_11-25-20_22.pdf,15,B-QUANTITY
Invoice_2024-06-24_11-25-20_22.pdf,4,B-QUANTITY
Invoice_2024-06-24_11-25-20_22.pdf,stated,B-VENDOR_ADDRESS
Invoice_2024-06-24_11-25-20_22.pdf,Amount,B-AMOUNT
135-Rakesh-Sharma.pdf,Marketcity,B-VENDOR_ADDRESS
135-Rakesh-Sharma.pdf,67,B-QUANTITY
135-Rakesh-Sharma.pdf,Avenue,B-VENDOR_ADDRESS
135-Rakesh-Sharma.pdf,Road,B-VENDOR_ADDRESS
135-Rakesh-Sharma.pdf,560066,B-QUANTITY
135-Rakesh-Sharma.pdf,135,B-QUANTITY
135-Rakesh-Sharma.pdf,25/01/2023,B-INVOICE_DATE
135-Rakesh-Sharma.pdf,0225,B-QUANTITY
135-Rakesh-Sharma.pdf,2,B-QUANTITY
135-Rakesh-Sharma.pdf,2,B-QUANTITY
135-Rakesh-Sharma.pdf,Subtotal,B-SUBTOTAL
135-Rakesh-Sharma.pdf,AMOUNT,B-AMOUNT
PerfectVisionInvoice_2024-07-08_18-32-42_11.pdf,28,B-QUANTITY
PerfectVisionInvoice_2024-07-08_18-32-42_11.pdf,28AJHCU1234L1ZA,B-GSTIN
PerfectVisionInvoice_2024-07-08_18-32-42_11.pdf,69625,B-QUANTITY
PerfectVisionInvoice_2024-07-08_18-32-42_11.pdf,04-06-2021,B-INVOICE_DATE
PerfectVisionInvoice_2024-07-08_18-32-42_11.pdf,5250,B-QUANTITY
PerfectVisionInvoice_2024-07-08_18-32-42_11.pdf,49,B-QUANTITY
PerfectVisionInvoice_2024-07-08_18-32-42_11.pdf,02-06-2021,B-INVOICE_DATE
PerfectVisionInvoice_2024-07-08_18-32-42_11.pdf,6557,B-QUANTITY
PerfectVisionInvoice_2024-07-08_18-32-42_11.pdf,04-06-2021,B-INVOICE_DATE
PerfectVisionInvoice_2024-07-08_18-32-42_11.pdf,9406872564,B-INVOICE_NUMBER
PerfectVisionInvoice_2024-07-08_18-32-42_11.pdf,preetimalhotra@gmail.com,B-VENDOR_EMAIL
PerfectVisionInvoice_2024-07-08_18-32-42_11.pdf,24WKTPJ4461A1Z4,B-GSTIN
PerfectVisionInvoice_2024-07-08_18-32-42_11.pdf,1,B-QUANTITY
PerfectVisionInvoice_2024-07-08_18-32-42_11.pdf,2,B-QUANTITY
1446-Priya-Nair.pdf,1075,B-QUANTITY
1446-Priya-Nair.pdf,41,B-QUANTITY
1446-Priya-Nair.pdf,560008,B-QUANTITY
1446-Priya-Nair.pdf,1446,B-QUANTITY
1446-Priya-Nair.pdf,3,B-QUANTITY
1446-Priya-Nair.pdf,3,B-QUANTITY
1446-Priya-Nair.pdf,06/02/2023,B-INVOICE_DATE
1446-Priya-Nair.pdf,94826,B-QUANTITY
1446-Priya-Nair.pdf,Subtotal,B-SUBTOTAL
1446-Priya-Nair.pdf,AMOUNT,B-AMOUNT
Invoice_2024-06-24_11-25-07_9.pdf,45,B-QUANTITY
Invoice_2024-06-24_11-25-07_9.pdf,400005,B-QUANTITY
Invoice_2024-06-24_11-25-07_9.pdf,specsworldopticians@gmail.com,B-VENDOR_EMAIL
Invoice_2024-06-24_11-25-07_9.pdf,9900232338,B-INVOICE_NUMBER
Invoice_2024-06-24_11-25-07_9.pdf,77,B-QUANTITY
Invoice_2024-06-24_11-25-07_9.pdf,Street,B-VENDOR_ADDRESS
Invoice_2024-06-24_11-25-07_9.pdf,9284305314,B-INVOICE_NUMBER
Invoice_2024-06-24_11-25-07_9.pdf,tanvikapoor@gmail.com,B-VENDOR_EMAIL
Invoice_2024-06-24_11-25-07_9.pdf,9006,B-QUANTITY
Invoice_2024-06-24_11-25-07_9.pdf,1,B-QUANTITY
Invoice_2024-06-24_11-25-07_9.pdf,9008,B-QUANTITY
Invoice_2024-06-24_11-25-07_9.pdf,2,B-QUANTITY
Invoice_2024-06-24_11-25-07_9.pdf,9006,B-QUANTITY
Invoice_2024-06-24_11-25-07_9.pdf,3,B-QUANTITY
Invoice_2024-06-24_11-25-07_9.pdf,439,B-QUANTITY
Invoice_2024-06-24_11-25-07_9.pdf,22-11-2020,B-INVOICE_DATE
Invoice_2024-06-24_11-25-07_9.pdf,29AADCS3456G1ZR,B-GSTIN
Invoice_2024-06-24_11-25-07_9.pdf,State:,B-VENDOR_ADDRESS
Invoice_2024-06-24_11-25-07_9.pdf,24DLBQL5285V1Z3,B-GSTIN
Invoice_2024-06-24_11-25-07_9.pdf,State:,B-VENDOR_ADDRESS
Invoice_2024-06-24_11-25-07_9.pdf,1,B-QUANTITY
Invoice_2024-06-24_11-25-07_9.pdf,2,B-QUANTITY
Invoice_2024-06-24_11-25-07_9.pdf,30,B-QUANTITY
Invoice_2024-06-24_11-25-07_9.pdf,stated,B-VENDOR_ADDRESS
Invoice_2024-06-24_11-25-07_9.pdf,3,B-QUANTITY
Invoice_2024-06-24_11-25-07_9.pdf,15,B-QUANTITY
Invoice_2024-06-24_11-25-07_9.pdf,4,B-QUANTITY
Invoice_2024-06-24_11-25-07_9.pdf,stated,B-VENDOR_ADDRESS
Invoice_2024-06-24_11-25-07_9.pdf,Amount,B-AMOUNT
Invoice_2024-06-24_11-25-16_18.pdf,45,B-QUANTITY
Invoice_2024-06-24_11-25-16_18.pdf,400005,B-QUANTITY
Invoice_2024-06-24_11-25-16_18.pdf,specsworldopticians@gmail.com,B-VENDOR_EMAIL
Invoice_2024-06-24_11-25-16_18.pdf,9900232338,B-INVOICE_NUMBER
Invoice_2024-06-24_11-25-16_18.pdf,69,B-QUANTITY
Invoice_2024-06-24_11-25-16_18.pdf,Street,B-VENDOR_ADDRESS
Invoice_2024-06-24_11-25-16_18.pdf,9791458114,B-INVOICE_NUMBER
Invoice_2024-06-24_11-25-16_18.pdf,archanasharma@gmail.com,B-VENDOR_EMAIL
Invoice_2024-06-24_11-25-16_18.pdf,9005,B-QUANTITY
Invoice_2024-06-24_11-25-16_18.pdf,9008,B-QUANTITY
Invoice_2024-06-24_11-25-16_18.pdf,9008,B-QUANTITY
Invoice_2024-06-24_11-25-16_18.pdf,553,B-QUANTITY
Invoice_2024-06-24_11-25-16_18.pdf,26-08-2020,B-INVOICE_DATE
Invoice_2024-06-24_11-25-16_18.pdf,29AADCS3456G1ZR,B-GSTIN
Invoice_2024-06-24_11-25-16_18.pdf,State:,B-VENDOR_ADDRESS
Invoice_2024-06-24_11-25-16_18.pdf,24QFZHZ1379U1Z5,B-GSTIN
Invoice_2024-06-24_11-25-16_18.pdf,State:,B-VENDOR_ADDRESS
Invoice_2024-06-24_11-25-16_18.pdf,Amount,B-AMOUNT
Invoice_2024-06-24_11-25-16_18.pdf,1,B-QUANTITY
Invoice_2024-06-24_11-25-16_18.pdf,2,B-QUANTITY
Invoice_2024-06-24_11-25-16_18.pdf,30,B-QUANTITY
Invoice_2024-06-24_11-25-16_18.pdf,stated,B-VENDOR_ADDRESS
Invoice_2024-06-24_11-25-16_18.pdf,3,B-QUANTITY
Invoice_2024-06-24_11-25-16_18.pdf,15,B-QUANTITY
Invoice_2024-06-24_11-25-16_18.pdf,4,B-QUANTITY
Invoice_2024-06-24_11-25-16_18.pdf,stated,B-VENDOR_ADDRESS
ApexInvoice_2024-07-18_18-28-30_103.pdf,Estate,B-VENDOR_ADDRESS
ApexInvoice_2024-07-18_18-28-30_103.pdf,89,B-QUANTITY
ApexInvoice_2024-07-18_18-28-30_103.pdf,Road,B-VENDOR_ADDRESS
ApexInvoice_2024-07-18_18-28-30_103.pdf,Road,B-VENDOR_ADDRESS
ApexInvoice_2024-07-18_18-28-30_103.pdf,9,B-QUANTITY
ApexInvoice_2024-07-18_18-28-30_103.pdf,29-01-2023,B-INVOICE_DATE
ApexInvoice_2024-07-18_18-28-30_103.pdf,0,B-QUANTITY
ApexInvoice_2024-07-18_18-28-30_103.pdf,0,B-QUANTITY
ApexInvoice_2024-07-18_18-28-30_103.pdf,89,B-QUANTITY
ApexInvoice_2024-07-18_18-28-30_103.pdf,Road,B-VENDOR_ADDRESS
ApexInvoice_2024-07-18_18-28-30_103.pdf,Road,B-VENDOR_ADDRESS
ApexInvoice_2024-07-18_18-28-30_103.pdf,28-02-2023,B-INVOICE_DATE
ApexInvoice_2024-07-18_18-28-30_103.pdf,1,B-QUANTITY
ApexInvoice_2024-07-18_18-28-30_103.pdf,2,B-QUANTITY
ApexInvoice_2024-07-18_18-28-30_103.pdf,30,B-QUANTITY
Invoice_2024-06-24_11-26-31_93.pdf,45,B-QUANTITY
Invoice_2024-06-24_11-26-31_93.pdf,400005,B-QUANTITY
Invoice_2024-06-24_11-26-31_93.pdf,specsworldopticians@gmail.com,B-VENDOR_EMAIL
Invoice_2024-06-24_11-26-31_93.pdf,9900232338,B-INVOICE_NUMBER
Invoice_2024-06-24_11-26-31_93.pdf,12,B-QUANTITY
Invoice_2024-06-24_11-26-31_93.pdf,9754108425,B-INVOICE_NUMBER
Invoice_2024-06-24_11-26-31_93.pdf,meenakshijain@gmail.com,B-VENDOR_EMAIL
Invoice_2024-06-24_11-26-31_93.pdf,9008,B-QUANTITY
Invoice_2024-06-24_11-26-31_93.pdf,2,B-QUANTITY
Invoice_2024-06-24_11-26-31_93.pdf,9007,B-QUANTITY
Invoice_2024-06-24_11-26-31_93.pdf,2,B-QUANTITY
Invoice_2024-06-24_11-26-31_93.pdf,9006,B-QUANTITY
Invoice_2024-06-24_11-26-31_93.pdf,3,B-QUANTITY
Invoice_2024-06-24_11-26-31_93.pdf,635,B-QUANTITY
Invoice_2024-06-24_11-26-31_93.pdf,05-08-2020,B-INVOICE_DATE
Invoice_2024-06-24_11-26-31_93.pdf,29AADCS3456G1ZR,B-GSTIN
Invoice_2024-06-24_11-26-31_93.pdf,State:,B-VENDOR_ADDRESS
Invoice_2024-06-24_11-26-31_93.pdf,24MMVZW7220K1Z0,B-GSTIN
Invoice_2024-06-24_11-26-31_93.pdf,State:,B-VENDOR_ADDRESS
Invoice_2024-06-24_11-26-31_93.pdf,1,B-QUANTITY
Invoice_2024-06-24_11-26-31_93.pdf,2,B-QUANTITY
Invoice_2024-06-24_11-26-31_93.pdf,30,B-QUANTITY
Invoice_2024-06-24_11-26-31_93.pdf,stated,B-VENDOR_ADDRESS
Invoice_2024-06-24_11-26-31_93.pdf,3,B-QUANTITY
Invoice_2024-06-24_11-26-31_93.pdf,15,B-QUANTITY
Invoice_2024-06-24_11-26-31_93.pdf,4,B-QUANTITY
Invoice_2024-06-24_11-26-31_93.pdf,stated,B-VENDOR_ADDRESS
Invoice_2024-06-24_11-26-31_93.pdf,Amount,B-AMOUNT
ApexInvoice_2024-07-18_18-28-40_113.pdf,Estate,B-VENDOR_ADDRESS
ApexInvoice_2024-07-18_18-28-40_113.pdf,27AAACR7147G1ZQ,B-GSTIN
ApexInvoice_2024-07-18_18-28-40_113.pdf,78,B-QUANTITY
ApexInvoice_2024-07-18_18-28-40_113.pdf,Road,B-VENDOR_ADDRESS
ApexInvoice_2024-07-18_18-28-40_113.pdf,78,B-QUANTITY
ApexInvoice_2024-07-18_18-28-40_113.pdf,Road,B-VENDOR_ADDRESS
ApexInvoice_2024-07-18_18-28-40_113.pdf,24WQPPG9557H1Z9,B-GSTIN
ApexInvoice_2024-07-18_18-28-40_113.pdf,9055,B-QUANTITY
ApexInvoice_2024-07-18_18-28-40_113.pdf,1,B-QUANTITY
ApexInvoice_2024-07-18_18-28-40_113.pdf,2,B-QUANTITY
ApexInvoice_2024-07-18_18-28-40_113.pdf,30,B-QUANTITY
OpticalInvoice_2024-07-18_18-29-33_38.pdf,45,B-QUANTITY
OpticalInvoice_2024-07-18_18-29-33_38.pdf,Estate,B-VENDOR_ADDRESS
OpticalInvoice_2024-07-18_18-29-33_38.pdf,27AJHCU1234L1ZA,B-GSTIN
OpticalInvoice_2024-07-18_18-29-33_38.pdf,21-04-2023,B-INVOICE_DATE
OpticalInvoice_2024-07-18_18-29-33_38.pdf,19-04-2023,I-INVOICE_DATE
OpticalInvoice_2024-07-18_18-29-33_38.pdf,21-04-2023,B-INVOICE_DATE
OpticalInvoice_2024-07-18_18-29-33_38.pdf,12,B-QUANTITY
OpticalInvoice_2024-07-18_18-29-33_38.pdf,Road,B-VENDOR_ADDRESS
OpticalInvoice_2024-07-18_18-29-33_38.pdf,Road,B-VENDOR_ADDRESS
OpticalInvoice_2024-07-18_18-29-33_38.pdf,12,B-QUANTITY
OpticalInvoice_2024-07-18_18-29-33_38.pdf,Road,B-VENDOR_ADDRESS
OpticalInvoice_2024-07-18_18-29-33_38.pdf,Road,B-VENDOR_ADDRESS
OpticalInvoice_2024-07-18_18-29-33_38.pdf,State:,B-VENDOR_ADDRESS
OpticalInvoice_2024-07-18_18-29-33_38.pdf,State:,B-VENDOR_ADDRESS
OpticalInvoice_2024-07-18_18-29-33_38.pdf,24PXNUU7447B1Z0,B-GSTIN
OpticalInvoice_2024-07-18_18-29-33_38.pdf,24PXNUU7447B1Z0,B-GSTIN
OpticalInvoice_2024-07-18_18-29-33_38.pdf,1,B-QUANTITY
OpticalInvoice_2024-07-18_18-29-33_38.pdf,7034,B-QUANTITY
OpticalInvoice_2024-07-18_18-29-33_38.pdf,12,B-QUANTITY
OpticalInvoice_2024-07-18_18-29-33_38.pdf,2,B-QUANTITY
OpticalInvoice_2024-07-18_18-29-33_38.pdf,559,B-QUANTITY
OpticalInvoice_2024-07-18_18-29-33_38.pdf,15,B-QUANTITY
OpticalInvoice_2024-07-18_18-29-33_38.pdf,7271,B-QUANTITY
OpticalInvoice_2024-07-18_18-29-33_38.pdf,92550,B-QUANTITY
OpticalInvoice_2024-07-18_18-29-33_38.pdf,50,B-QUANTITY
OpticalInvoice_2024-07-18_18-29-33_38.pdf,50,B-QUANTITY
OpticalInvoice_2024-07-18_18-29-33_38.pdf,00,B-QUANTITY
OpticalInvoice_2024-07-18_18-29-33_38.pdf,30,B-QUANTITY
Invoice_2024-06-24_11-25-59_61.pdf,45,B-QUANTITY
Invoice_2024-06-24_11-25-59_61.pdf,400005,B-QUANTITY
Invoice_2024-06-24_11-25-59_61.pdf,specsworldopticians@gmail.com,B-VENDOR_EMAIL
Invoice_2024-06-24_11-25-59_61.pdf,9900232338,B-INVOICE_NUMBER
Invoice_2024-06-24_11-25-59_61.pdf,21,B-QUANTITY
Invoice_2024-06-24_11-25-59_61.pdf,9790416498,B-INVOICE_NUMBER
Invoice_2024-06-24_11-25-59_61.pdf,sangeetarao@gmail.com,B-VENDOR_EMAIL
Invoice_2024-06-24_11-25-59_61.pdf,9005,B-QUANTITY
Invoice_2024-06-24_11-25-59_61.pdf,2,B-QUANTITY
Invoice_2024-06-24_11-25-59_61.pdf,9006,B-QUANTITY
Invoice_2024-06-24_11-25-59_61.pdf,3,B-QUANTITY
Invoice_2024-06-24_11-25-59_61.pdf,9006,B-QUANTITY
Invoice_2024-06-24_11-25-59_61.pdf,2,B-QUANTITY
Invoice_2024-06-24_11-25-59_61.pdf,141,B-QUANTITY
Invoice_2024-06-24_11-25-59_61.pdf,03-05-2020,B-INVOICE_DATE
Invoice_2024-06-24_11-25-59_61.pdf,29AADCS3456G1ZR,B-GSTIN
Invoice_2024-06-24_11-25-59_61.pdf,State:,B-VENDOR_ADDRESS
Invoice_2024-06-24_11-25-59_61.pdf,24PJGJG6058E1Z1,B-GSTIN
Invoice_2024-06-24_11-25-59_61.pdf,State:,B-VENDOR_ADDRESS
Invoice_2024-06-24_11-25-59_61.pdf,1,B-QUANTITY
Invoice_2024-06-24_11-25-59_61.pdf,2,B-QUANTITY
Invoice_2024-06-24_11-25-59_61.pdf,30,B-QUANTITY
Invoice_2024-06-24_11-25-59_61.pdf,stated,B-VENDOR_ADDRESS
Invoice_2024-06-24_11-25-59_61.pdf,3,B-QUANTITY
Invoice_2024-06-24_11-25-59_61.pdf,15,B-QUANTITY
Invoice_2024-06-24_11-25-59_61.pdf,4,B-QUANTITY
Invoice_2024-06-24_11-25-59_61.pdf,stated,B-VENDOR_ADDRESS
Invoice_2024-06-24_11-25-59_61.pdf,Amount,B-AMOUNT
19003-Karan-Joshi.pdf,98,B-QUANTITY
19003-Karan-Joshi.pdf,34,B-QUANTITY
19003-Karan-Joshi.pdf,560102,B-QUANTITY
19003-Karan-Joshi.pdf,19003,B-QUANTITY
19003-Karan-Joshi.pdf,03/05/2023,B-INVOICE_DATE
19003-Karan-Joshi.pdf,0833,B-QUANTITY
19003-Karan-Joshi.pdf,SUBTOTAL,B-SUBTOTAL
19003-Karan-Joshi.pdf,AMOUNT,B-AMOUNT
2731261-Suman-Mishra.pdf,124,B-QUANTITY
2731261-Suman-Mishra.pdf,560095,B-QUANTITY
2731261-Suman-Mishra.pdf,2731261,B-INVOICE_NUMBER
2731261-Suman-Mishra.pdf,11/12/2023,B-INVOICE_DATE
2731261-Suman-Mishra.pdf,65,B-QUANTITY
2731261-Suman-Mishra.pdf,8381,B-QUANTITY
2731261-Suman-Mishra.pdf,Amount,B-AMOUNT
2731261-Suman-Mishra.pdf,3,B-QUANTITY
2731261-Suman-Mishra.pdf,2,B-QUANTITY
2731261-Suman-Mishra.pdf,Subtotal,B-SUBTOTAL
ApexInvoice_2024-07-18_18-28-23_96.pdf,Estate,B-VENDOR_ADDRESS
ApexInvoice_2024-07-18_18-28-23_96.pdf,27AAACR7147G1ZQ,B-GSTIN
ApexInvoice_2024-07-18_18-28-23_96.pdf,1555,B-QUANTITY
ApexInvoice_2024-07-18_18-28-23_96.pdf,23,B-QUANTITY
ApexInvoice_2024-07-18_18-28-23_96.pdf,Road,B-VENDOR_ADDRESS
ApexInvoice_2024-07-18_18-28-23_96.pdf,23,B-QUANTITY
ApexInvoice_2024-07-18_18-28-23_96.pdf,Road,B-VENDOR_ADDRESS
ApexInvoice_2024-07-18_18-28-23_96.pdf,380015,B-QUANTITY
ApexInvoice_2024-07-18_18-28-23_96.pdf,24COJJU6985E1Z3,B-GSTIN
ApexInvoice_2024-07-18_18-28-23_96.pdf,9377,B-QUANTITY
ApexInvoice_2024-07-18_18-28-23_96.pdf,12-03-2023,B-INVOICE_DATE
ApexInvoice_2024-07-18_18-28-23_96.pdf,60,B-QUANTITY
ApexInvoice_2024-07-18_18-28-23_96.pdf,23500,B-QUANTITY
ApexInvoice_2024-07-18_18-28-23_96.pdf,1,B-QUANTITY
ApexInvoice_2024-07-18_18-28-23_96.pdf,2,B-QUANTITY
ApexInvoice_2024-07-18_18-28-23_96.pdf,30,B-QUANTITY
27045-Rakesh-Sharma.pdf,50,B-QUANTITY
27045-Rakesh-Sharma.pdf,Road,B-VENDOR_ADDRESS
27045-Rakesh-Sharma.pdf,67,B-QUANTITY
27045-Rakesh-Sharma.pdf,Avenue,B-VENDOR_ADDRESS
27045-Rakesh-Sharma.pdf,560001,B-QUANTITY
27045-Rakesh-Sharma.pdf,27045,B-QUANTITY
27045-Rakesh-Sharma.pdf,15/04/2023,B-INVOICE_DATE
27045-Rakesh-Sharma.pdf,83205,B-QUANTITY
27045-Rakesh-Sharma.pdf,SUBTOTAL,B-SUBTOTAL
27045-Rakesh-Sharma.pdf,AMOUNT,B-AMOUNT
12094-Sneha-Kapoor.pdf,25,B-QUANTITY
12094-Sneha-Kapoor.pdf,Road,B-VENDOR_ADDRESS
12094-Sneha-Kapoor.pdf,560055,B-QUANTITY
12094-Sneha-Kapoor.pdf,12094,B-QUANTITY
12094-Sneha-Kapoor.pdf,04/12/2023,B-INVOICE_DATE
12094-Sneha-Kapoor.pdf,8,B-QUANTITY
12094-Sneha-Kapoor.pdf,384,B-QUANTITY
12094-Sneha-Kapoor.pdf,Amount,B-AMOUNT
12094-Sneha-Kapoor.pdf,2,B-QUANTITY
12094-Sneha-Kapoor.pdf,5,B-QUANTITY
12094-Sneha-Kapoor.pdf,Subtotal,B-SUBTOTAL
12094-Sneha-Kapoor.pdf,1,B-QUANTITY
PerfectVisionInvoice_2024-07-08_18-32-40_9.pdf,28,B-QUANTITY
PerfectVisionInvoice_2024-07-08_18-32-40_9.pdf,28AJHCU1234L1ZA,B-GSTIN
PerfectVisionInvoice_2024-07-08_18-32-40_9.pdf,64644,B-QUANTITY
PerfectVisionInvoice_2024-07-08_18-32-40_9.pdf,28-11-2021,B-INVOICE_DATE
PerfectVisionInvoice_2024-07-08_18-32-40_9.pdf,5606,B-QUANTITY
PerfectVisionInvoice_2024-07-08_18-32-40_9.pdf,17,B-QUANTITY
PerfectVisionInvoice_2024-07-08_18-32-40_9.pdf,26-11-2021,B-INVOICE_DATE
PerfectVisionInvoice_2024-07-08_18-32-40_9.pdf,5593,B-QUANTITY
PerfectVisionInvoice_2024-07-08_18-32-40_9.pdf,28-11-2021,B-INVOICE_DATE
PerfectVisionInvoice_2024-07-08_18-32-40_9.pdf,9786060955,B-INVOICE_NUMBER
PerfectVisionInvoice_2024-07-08_18-32-40_9.pdf,swatikapoor@gmail.com,B-VENDOR_EMAIL
PerfectVisionInvoice_2024-07-08_18-32-40_9.pdf,24WVOFQ3821U1Z6,B-GSTIN
PerfectVisionInvoice_2024-07-08_18-32-40_9.pdf,1,B-QUANTITY
PerfectVisionInvoice_2024-07-08_18-32-40_9.pdf,2,B-QUANTITY
PerfectVisionInvoice_2024-07-08_18-33-21_50.pdf,28,B-QUANTITY
PerfectVisionInvoice_2024-07-08_18-33-21_50.pdf,28AJHCU1234L1ZA,B-GSTIN
PerfectVisionInvoice_2024-07-08_18-33-21_50.pdf,53201,B-QUANTITY
PerfectVisionInvoice_2024-07-08_18-33-21_50.pdf,16-06-2021,B-INVOICE_DATE
PerfectVisionInvoice_2024-07-08_18-33-21_50.pdf,6009,B-QUANTITY
PerfectVisionInvoice_2024-07-08_18-33-21_50.pdf,49,B-QUANTITY
PerfectVisionInvoice_2024-07-08_18-33-21_50.pdf,14-06-2021,B-INVOICE_DATE
PerfectVisionInvoice_2024-07-08_18-33-21_50.pdf,6033,B-QUANTITY
PerfectVisionInvoice_2024-07-08_18-33-21_50.pdf,16-06-2021,B-INVOICE_DATE
PerfectVisionInvoice_2024-07-08_18-33-21_50.pdf,9718933864,B-INVOICE_NUMBER
PerfectVisionInvoice_2024-07-08_18-33-21_50.pdf,preetimalhotra@gmail.com,B-VENDOR_EMAIL
PerfectVisionInvoice_2024-07-08_18-33-21_50.pdf,24HJNOB4677Z1Z6,B-GSTIN
PerfectVisionInvoice_2024-07-08_18-33-21_50.pdf,1,B-QUANTITY
PerfectVisionInvoice_2024-07-08_18-33-21_50.pdf,2,B-QUANTITY
PerfectVisionInvoice_2024-07-08_18-33-30_59.pdf,28,B-QUANTITY
PerfectVisionInvoice_2024-07-08_18-33-30_59.pdf,28AJHCU1234L1ZA,B-GSTIN
PerfectVisionInvoice_2024-07-08_18-33-30_59.pdf,26497,B-QUANTITY
PerfectVisionInvoice_2024-07-08_18-33-30_59.pdf,24-04-2021,B-INVOICE_DATE
PerfectVisionInvoice_2024-07-08_18-33-30_59.pdf,5534,B-QUANTITY
PerfectVisionInvoice_2024-07-08_18-33-30_59.pdf,28,B-QUANTITY
PerfectVisionInvoice_2024-07-08_18-33-30_59.pdf,22-04-2021,B-INVOICE_DATE
PerfectVisionInvoice_2024-07-08_18-33-30_59.pdf,6399,B-QUANTITY
PerfectVisionInvoice_2024-07-08_18-33-30_59.pdf,24-04-2021,B-INVOICE_DATE
PerfectVisionInvoice_2024-07-08_18-33-30_59.pdf,9602605536,B-INVOICE_NUMBER
PerfectVisionInvoice_2024-07-08_18-33-30_59.pdf,vikashmehta@gmail.com,B-VENDOR_EMAIL
PerfectVisionInvoice_2024-07-08_18-33-30_59.pdf,24DLSPZ4012B1Z5,B-GSTIN
PerfectVisionInvoice_2024-07-08_18-33-30_59.pdf,1,B-QUANTITY
PerfectVisionInvoice_2024-07-08_18-33-30_59.pdf,2,B-QUANTITY
27044-Neha-Gupta.pdf,50,B-QUANTITY
27044-Neha-Gupta.pdf,Road,B-VENDOR_ADDRESS
